ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,AGEADMINISTERED_MONTHS
AND,Andorra,EURO,2023.0,MPOX,Mpox (monkeypox) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
AND,Andorra,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M3,3.0
AND,Andorra,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M5,5.0
AND,Andorra,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M13,13.0
AND,Andorra,EURO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
AND,Andorra,EURO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M3,3.0
AND,Andorra,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,Not Specified,
AND,Andorra,EURO,2023.0,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",4.0,B_CHILD_W,General/routine,NATIONAL,Y5,60.0
AND,Andorra,EURO,2023.0,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",5.0,B_ADO_W,General/routine,NATIONAL,Y15,180.0
AND,Andorra,EURO,2023.0,VARICELLA,Varicella vaccine,1.0,Unknown,General/routine,NATIONAL,M15,15.0
AND,Andorra,EURO,2023.0,VARICELLA,Varicella vaccine,2.0,Unknown,General/routine,NATIONAL,Y3,36.0
ARE,United Arab Emirates,EMRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
ARE,United Arab Emirates,EMRO,2023.0,CHOLERA,Cholera vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
ARE,United Arab Emirates,EMRO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
ARE,United Arab Emirates,EMRO,2023.0,DTAPHIBIPV,DTaP-Hib-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,18.0
ARE,United Arab Emirates,EMRO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y5-Y6,
ARE,United Arab Emirates,EMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
ARE,United Arab Emirates,EMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
ARE,United Arab Emirates,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,1.0
ARE,United Arab Emirates,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,6.0
ARE,United Arab Emirates,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,TRAVELLERS,Travellers,NATIONAL,+M6,6.0
ARE,United Arab Emirates,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,TRAVELLERS,Travellers,NATIONAL,+M1,1.0
ARE,United Arab Emirates,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st contact,
ARE,United Arab Emirates,EMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,B,
ARE,United Arab Emirates,EMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y13,156.0
ARE,United Arab Emirates,EMRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,6.0
ARE,United Arab Emirates,EMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,
ARE,United Arab Emirates,EMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,>=M6,
ARE,United Arab Emirates,EMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,Unknown,General/routine,NATIONAL,>=M6,
ARE,United Arab Emirates,EMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,Unknown,General/routine,NATIONAL,Y15-Y16,
ARE,United Arab Emirates,EMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,M12,12.0
ARE,United Arab Emirates,EMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,M18,18.0
ARE,United Arab Emirates,EMRO,2023.0,OPV,OPV (Oral polio vaccine),3.0,Unknown,General/routine,NATIONAL,M6,6.0
ARE,United Arab Emirates,EMRO,2023.0,OPV,OPV (Oral polio vaccine),4.0,Unknown,General/routine,NATIONAL,M18,18.0
ARE,United Arab Emirates,EMRO,2023.0,OPV,OPV (Oral polio vaccine),5.0,Unknown,General/routine,NATIONAL,Y5-Y6,
ARE,United Arab Emirates,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
ARE,United Arab Emirates,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
ARE,United Arab Emirates,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
ARE,United Arab Emirates,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
ARE,United Arab Emirates,EMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
ARE,United Arab Emirates,EMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,ADULTS,Adults,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y15-Y16,
ARE,United Arab Emirates,EMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,TYPHOID_CONJ,Typhoid conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,TYPHOID_CONJ,Typhoid conjugate vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,VARICELLA,Varicella vaccine,1.0,Unknown,General/routine,NATIONAL,M12,12.0
ARE,United Arab Emirates,EMRO,2023.0,VARICELLA,Varicella vaccine,2.0,Unknown,General/routine,NATIONAL,Y5-Y6,
ARE,United Arab Emirates,EMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,Not Specified,
ARE,United Arab Emirates,EMRO,2023.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y50,
ARE,United Arab Emirates,EMRO,2023.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M6,6.0
ARG,Argentina,AMRO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
ARG,Argentina,AMRO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,2.0
ARG,Argentina,AMRO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,4.0
ARG,Argentina,AMRO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,6.0
ARG,Argentina,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y5,60.0
ARG,Argentina,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
ARG,Argentina,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
ARG,Argentina,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,3.0,Unknown,General/routine,NATIONAL,M6,6.0
ARG,Argentina,AMRO,2023.0,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M15-M18,
ARG,Argentina,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,6.0
ARG,Argentina,AMRO,2023.0,HEPA_PEDIATRIC,Pediatric Hepatitis A vaccine,1.0,Unknown,General/routine,NATIONAL,M12,12.0
ARG,Argentina,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,1.0
ARG,Argentina,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,6.0
ARG,Argentina,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,B,
ARG,Argentina,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2,2.0
ARG,Argentina,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y11,132.0
ARG,Argentina,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,6.0
ARG,Argentina,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65,
ARG,Argentina,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
ARG,Argentina,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
ARG,Argentina,AMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARG,Argentina,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,M6-M24,
ARG,Argentina,AMRO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARG,Argentina,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),1.0,Unknown,General/routine,NATIONAL,M2,2.0
ARG,Argentina,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),2.0,Unknown,General/routine,NATIONAL,M4,4.0
ARG,Argentina,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),3.0,Unknown,General/routine,NATIONAL,M6,6.0
ARG,Argentina,AMRO,2023.0,IPV,IPV (Inactivated polio vaccine),5.0,Unknown,General/routine,NATIONAL,Y5,60.0
ARG,Argentina,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,Unknown,General/routine,NATIONAL,M3,3.0
ARG,Argentina,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,2.0,Unknown,General/routine,NATIONAL,M5,5.0
ARG,Argentina,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,3.0,Unknown,General/routine,NATIONAL,M15,15.0
ARG,Argentina,AMRO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,4.0,Unknown,General/routine,NATIONAL,Y11,132.0
ARG,Argentina,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,Y1,12.0
ARG,Argentina,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,Y5,60.0
ARG,Argentina,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,1.0
ARG,Argentina,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
ARG,Argentina,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
ARG,Argentina,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,M12,12.0
ARG,Argentina,AMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>Y65,
ARG,Argentina,AMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,RABIES,Rabies vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+D7,
ARG,Argentina,AMRO,2023.0,RABIES,Rabies vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+D21,
ARG,Argentina,AMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,M2,2.0
ARG,Argentina,AMRO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,M4,4.0
ARG,Argentina,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Not Specified,
ARG,Argentina,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,1.0
ARG,Argentina,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6-M12,
ARG,Argentina,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y11,132.0
ARG,Argentina,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,HW,Health workers,NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",2.0,HW,Health workers,NATIONAL,+Y5,60.0
ARG,Argentina,AMRO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,PW,Pregnant women,NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,VARICELLA,Varicella vaccine,1.0,Unknown,General/routine,NATIONAL,M15,15.0
ARG,Argentina,AMRO,2023.0,VARICELLA,Varicella vaccine,2.0,Unknown,General/routine,NATIONAL,Y5,60.0
ARG,Argentina,AMRO,2023.0,VARICELLA,Varicella vaccine,1.0,HW,Health workers,NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,VARICELLA,Varicella vaccine,2.0,HW,Health workers,NATIONAL,+M1,1.0
ARG,Argentina,AMRO,2023.0,VARICELLA,Varicella vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,1.0
ARG,Argentina,AMRO,2023.0,VARICELLA,Varicella vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
ARG,Argentina,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,Unknown,General/routine,SUBNATIONAL,M18,18.0
ARG,Argentina,AMRO,2023.0,YF,YF (Yellow fever) vaccine,2.0,Unknown,General/routine,SUBNATIONAL,Y11,132.0
ARG,Argentina,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,1st Contact,
ARM,Armenia,EURO,2023.0,BCG,BCG (Baccille Calmette Guérin) vaccine,1.0,Unknown,General/routine,NATIONAL,B,
ARM,Armenia,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
ARM,Armenia,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,2.0,Unknown,General/routine,NATIONAL,W12,
ARM,Armenia,EURO,2023.0,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,3.0,Unknown,General/routine,NATIONAL,W18,
ARM,Armenia,EURO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,18.0
ARM,Armenia,EURO,2023.0,DTAPIPV,DTaP-IPV (acellular) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y6,72.0
ARM,Armenia,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,1.0,Unknown,General/routine,NATIONAL,Y15-Y16,
ARM,Armenia,EURO,2023.0,HEPA_ADULT,Adult Hepatitis A vaccine,2.0,Unknown,General/routine,NATIONAL,+M6,6.0
ARM,Armenia,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,
ARM,Armenia,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,1.0
ARM,Armenia,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,6.0
ARM,Armenia,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,Unknown,General/routine,NATIONAL,B,
ARM,Armenia,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y14,168.0
ARM,Armenia,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,6.0
ARM,Armenia,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M2,2.0
ARM,Armenia,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,6.0
ARM,Armenia,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y15-Y45,
ARM,Armenia,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65,
ARM,Armenia,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,HW,Health workers,NATIONAL,Not Specified,
ARM,Armenia,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,PW,Pregnant women,NATIONAL,Not Specified,
ARM,Armenia,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARM,Armenia,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,Unknown,General/routine,NATIONAL,M6-Y2,
ARM,Armenia,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,2.0,Unknown,General/routine,NATIONAL,Y3-Y5,
ARM,Armenia,EURO,2023.0,INFLUENZA_PEDIATRIC,Pediatric seasonal influenza vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARM,Armenia,EURO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,Unknown,General/routine,NATIONAL,Y15-Y16,
ARM,Armenia,EURO,2023.0,MEN_ACYW_135CONJ,Meningococcal ACYW conjugate vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARM,Armenia,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",2.0,Unknown,General/routine,NATIONAL,Y4-Y6,
ARM,Armenia,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",3.0,Unknown,General/routine,NATIONAL,Y15-Y16,
ARM,Armenia,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,Unknown,General/routine,NATIONAL,Y1,12.0
ARM,Armenia,EURO,2023.0,MMR,"MMR (Measles, mumps and rubella) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARM,Armenia,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
ARM,Armenia,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,W12,
ARM,Armenia,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,Unknown,General/routine,NATIONAL,W18,
ARM,Armenia,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,Unknown,General/routine,NATIONAL,Y15-Y16,
ARM,Armenia,EURO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARM,Armenia,EURO,2023.0,RABIES,Rabies vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Not Specified,
ARM,Armenia,EURO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,1.0,Unknown,General/routine,NATIONAL,W6,
ARM,Armenia,EURO,2023.0,ROTAVIRUS_1,RV-1 (Rotavirus 1-valent) vaccine,2.0,Unknown,General/routine,NATIONAL,W16,
ARM,Armenia,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,Y26-Y30,
ARM,Armenia,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,Y36-Y40,
ARM,Armenia,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,Y46-Y50,
ARM,Armenia,EURO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,Y56-Y60,
